station,lat,lon,date,global_radiation_flux,temperature,relative_humidity,precipitation,wind_speed
SANPANCRAZIO,44.80806,10.27245,2023-08-02T09:45:00Z,782,300.14,59,0.0,2.4
SANPANCRAZIO,44.80806,10.27245,2023-08-02T10:00:00Z,800,300.66,56,0.0,2.7
SANPANCRAZIO,44.80806,10.27245,2023-08-02T10:15:00Z,821,300.84,56,0.0,2.9
SANPANCRAZIO,44.80806,10.27245,2023-08-02T10:30:00Z,840,301.17,55,0.0,2.5
SANPANCRAZIO,44.80806,10.27245,2023-08-02T10:45:00Z,851,301.46,53,0.0,2.4
SANPANCRAZIO,44.80806,10.27245,2023-08-02T11:00:00Z,858,301.98,52,0.0,2.6
SANPANCRAZIO,44.80806,10.27245,2023-08-02T11:15:00Z,867,302.08,51,0.0,2.8
SANPANCRAZIO,44.80806,10.27245,2023-08-02T11:30:00Z,861,302.43,50,0.0,2.0
SANPANCRAZIO,44.80806,10.27245,2023-08-02T11:45:00Z,858,302.95,50,0.0,2.6
SANPANCRAZIO,44.80806,10.27245,2023-08-02T12:00:00Z,848,303.01,50,0.0,2.3
SANPANCRAZIO,44.80806,10.27245,2023-08-02T12:15:00Z,832,303.36,48,0.0,2.4
SANPANCRAZIO,44.80806,10.27245,2023-08-02T12:30:00Z,816,303.86,47,0.0,2.6
SANPANCRAZIO,44.80806,10.27245,2023-08-02T12:45:00Z,797,303.96,46,0.0,2.9
SANPANCRAZIO,44.80806,10.27245,2023-08-02T13:00:00Z,776,304.28,45,0.0,2.8
SANPANCRAZIO,44.80806,10.27245,2023-08-02T13:15:00Z,755,304.48,43,0.0,2.4
SANPANCRAZIO,44.80806,10.27245,2023-08-02T13:30:00Z,729,304.96,42,0.0,2.8
SANPANCRAZIO,44.80806,10.27245,2023-08-02T13:45:00Z,704,304.66,43,0.0,3.2
SANPANCRAZIO,44.80806,10.27245,2023-08-02T14:00:00Z,677,304.63,43,0.0,3.1
SANPANCRAZIO,44.80806,10.27245,2023-08-02T14:15:00Z,636,304.66,44,0.0,3.4
SANPANCRAZIO,44.80806,10.27245,2023-08-02T14:30:00Z,642,304.98,43,0.0,2.9
SANPANCRAZIO,44.80806,10.27245,2023-08-02T14:45:00Z,481,304.81,44,0.0,2.7
SANPANCRAZIO,44.80806,10.27245,2023-08-02T15:00:00Z,619,305.33,44,0.0,2.9
SANPANCRAZIO,44.80806,10.27245,2023-08-02T15:15:00Z,535,306.1,34,0.0,4.2
SANPANCRAZIO,44.80806,10.27245,2023-08-02T15:30:00Z,474,306.04,32,0.0,4.6
SANPANCRAZIO,44.80806,10.27245,2023-08-02T15:45:00Z,427,305.75,30,0.0,4.7
SANPANCRAZIO,44.80806,10.27245,2023-08-02T16:00:00Z,382,305.63,31,0.0,4.1
SANPANCRAZIO,44.80806,10.27245,2023-08-02T16:15:00Z,331,305.49,32,0.0,4.1
SANPANCRAZIO,44.80806,10.27245,2023-08-02T16:30:00Z,287,305.12,32,0.0,4.8
SANPANCRAZIO,44.80806,10.27245,2023-08-02T16:45:00Z,247,304.64,33,0.0,4.7
SANPANCRAZIO,44.80806,10.27245,2023-08-02T17:00:00Z,210,303.98,35,0.0,5.8
SANPANCRAZIO,44.80806,10.27245,2023-08-02T17:15:00Z,175,303.36,37,0.0,5.5
SANPANCRAZIO,44.80806,10.27245,2023-08-02T17:30:00Z,142,302.97,37,0.0,4.7
SANPANCRAZIO,44.80806,10.27245,2023-08-02T17:45:00Z,106,302.49,37,0.0,5.5
SANPANCRAZIO,44.80806,10.27245,2023-08-02T18:00:00Z,72,301.87,38,0.0,5.0
SANPANCRAZIO,44.80806,10.27245,2023-08-02T18:15:00Z,41,301.27,39,0.0,5.5
SANPANCRAZIO,44.80806,10.27245,2023-08-02T18:30:00Z,17,300.62,41,0.0,5.2
SANPANCRAZIO,44.80806,10.27245,2023-08-02T18:45:00Z,4,300.0,45,0.0,5.0
SANPANCRAZIO,44.80806,10.27245,2023-08-02T19:00:00Z,0,299.6,47,0.0,4.8
SANPANCRAZIO,44.80806,10.27245,2023-08-02T19:15:00Z,0,299.31,48,0.0,4.3
SANPANCRAZIO,44.80806,10.27245,2023-08-02T19:30:00Z,0,299.09,49,0.0,4.0
SANPANCRAZIO,44.80806,10.27245,2023-08-02T19:45:00Z,0,299.18,49,0.0,6.0
SANPANCRAZIO,44.80806,10.27245,2023-08-02T20:00:00Z,0,299.11,50,0.0,5.3
SANPANCRAZIO,44.80806,10.27245,2023-08-02T20:15:00Z,0,298.87,51,0.0,4.9
SANPANCRAZIO,44.80806,10.27245,2023-08-02T20:30:00Z,0,298.81,52,0.0,5.5
SANPANCRAZIO,44.80806,10.27245,2023-08-02T20:45:00Z,0,298.66,53,0.0,5.8
SANPANCRAZIO,44.80806,10.27245,2023-08-02T21:00:00Z,0,298.45,54,0.0,5.5
SANPANCRAZIO,44.80806,10.27245,2023-08-02T21:15:00Z,0,298.28,55,0.0,5.8
SANPANCRAZIO,44.80806,10.27245,2023-08-02T21:30:00Z,0,298.2,55,0.0,5.4
SANPANCRAZIO,44.80806,10.27245,2023-08-02T21:45:00Z,0,298.07,54,0.0,4.5
SANPANCRAZIO,44.80806,10.27245,2023-08-02T22:00:00Z,0,298.08,55,0.0,4.9
SANPANCRAZIO,44.80806,10.27245,2023-08-02T22:15:00Z,0,298.44,55,0.0,5.9
SANPANCRAZIO,44.80806,10.27245,2023-08-02T22:30:00Z,0,298.78,55,0.0,5.9
SANPANCRAZIO,44.80806,10.27245,2023-08-02T22:45:00Z,0,298.79,55,0.0,5.4
SANPANCRAZIO,44.80806,10.27245,2023-08-02T23:00:00Z,0,298.5,56,0.0,3.6
SANPANCRAZIO,44.80806,10.27245,2023-08-02T23:15:00Z,0,298.49,57,0.0,3.6
SANPANCRAZIO,44.80806,10.27245,2023-08-02T23:30:00Z,0,298.53,57,0.0,3.4
SANPANCRAZIO,44.80806,10.27245,2023-08-03T00:00:00Z,0,298.79,57,0.0,3.6
SANPANCRAZIO,44.80806,10.27245,2023-08-03T00:15:00Z,0,298.78,57,0.0,3.2
SANPANCRAZIO,44.80806,10.27245,2023-08-03T00:30:00Z,0,298.55,58,0.0,1.7
SANPANCRAZIO,44.80806,10.27245,2023-08-03T00:45:00Z,0,298.17,59,0.0,1.3
SANPANCRAZIO,44.80806,10.27245,2023-08-03T01:00:00Z,0,298.23,59,0.0,2.4
SANPANCRAZIO,44.80806,10.27245,2023-08-03T01:15:00Z,0,298.3,59,0.0,1.5
SANPANCRAZIO,44.80806,10.27245,2023-08-03T01:30:00Z,0,297.9,60,0.0,1.3
SANPANCRAZIO,44.80806,10.27245,2023-08-03T01:45:00Z,0,297.5,61,0.0,1.4
SANPANCRAZIO,44.80806,10.27245,2023-08-03T02:00:00Z,0,297.14,62,0.0,0.9
SANPANCRAZIO,44.80806,10.27245,2023-08-03T02:15:00Z,0,296.86,63,0.0,1.1
SANPANCRAZIO,44.80806,10.27245,2023-08-03T02:30:00Z,0,297.16,62,0.0,1.7
SANPANCRAZIO,44.80806,10.27245,2023-08-03T02:45:00Z,0,296.91,62,0.0,1.4
SANPANCRAZIO,44.80806,10.27245,2023-08-03T03:00:00Z,0,296.47,63,0.0,2.0
SANPANCRAZIO,44.80806,10.27245,2023-08-03T03:15:00Z,0,296.3,65,0.0,1.8
SANPANCRAZIO,44.80806,10.27245,2023-08-03T03:30:00Z,0,296.37,65,0.0,2.7
SANPANCRAZIO,44.80806,10.27245,2023-08-03T03:45:00Z,0,296.46,66,0.0,2.8
SANPANCRAZIO,44.80806,10.27245,2023-08-03T04:00:00Z,0,297.76,64,0.0,3.2
SANPANCRAZIO,44.80806,10.27245,2023-08-03T04:15:00Z,5,298.38,62,0.0,2.4
SANPANCRAZIO,44.80806,10.27245,2023-08-03T04:30:00Z,24,298.4,62,0.0,2.1
SANPANCRAZIO,44.80806,10.27245,2023-08-03T04:45:00Z,54,298.86,61,0.0,2.7
SANPANCRAZIO,44.80806,10.27245,2023-08-03T05:00:00Z,89,297.77,63,0.0,2.6
SANPANCRAZIO,44.80806,10.27245,2023-08-03T05:15:00Z,124,297.26,65,0.0,1.2
SANPANCRAZIO,44.80806,10.27245,2023-08-03T05:30:00Z,164,297.75,64,0.0,1.5
SANPANCRAZIO,44.80806,10.27245,2023-08-03T05:45:00Z,236,298.46,64,0.0,1.3
SANPANCRAZIO,44.80806,10.27245,2023-08-03T06:00:00Z,252,299.47,61,0.0,1.5
SANPANCRAZIO,44.80806,10.27245,2023-08-03T06:15:00Z,294,300.18,59,0.0,2.1
SANPANCRAZIO,44.80806,10.27245,2023-08-03T06:30:00Z,339,300.03,60,0.0,1.9
SANPANCRAZIO,44.80806,10.27245,2023-08-03T06:45:00Z,399,300.25,59,0.0,2.2
SANPANCRAZIO,44.80806,10.27245,2023-08-03T07:00:00Z,466,300.7,57,0.0,2.1
SANPANCRAZIO,44.80806,10.27245,2023-08-03T07:15:00Z,408,301.04,56,0.0,2.3
SANPANCRAZIO,44.80806,10.27245,2023-08-03T07:30:00Z,378,300.95,57,0.0,2.0
SANPANCRAZIO,44.80806,10.27245,2023-08-03T07:45:00Z,629,301.99,55,0.0,3.3
SANPANCRAZIO,44.80806,10.27245,2023-08-03T08:00:00Z,578,303.1,51,0.0,7.2
SANPANCRAZIO,44.80806,10.27245,2023-08-03T08:15:00Z,742,303.72,49,0.0,7.2
SANPANCRAZIO,44.80806,10.27245,2023-08-03T08:30:00Z,720,303.72,46,0.0,7.4
SANPANCRAZIO,44.80806,10.27245,2023-08-03T08:45:00Z,686,303.64,48,0.0,8.1
SANPANCRAZIO,44.80806,10.27245,2023-08-03T09:00:00Z,728,303.43,48,0.0,7.2
SANPANCRAZIO,44.80806,10.27245,2023-08-03T09:15:00Z,774,303.89,47,0.0,7.1
SANPANCRAZIO,44.80806,10.27245,2023-08-03T09:30:00Z,803,304.7,46,0.0,5.9
SANPANCRAZIO,44.80806,10.27245,2023-08-03T09:45:00Z,812,304.73,44,0.0,7.7
SANPANCRAZIO,44.80806,10.27245,2023-08-03T10:00:00Z,847,304.53,44,0.0,7.6
SANPANCRAZIO,44.80806,10.27245,2023-08-03T10:15:00Z,915,305.08,44,0.0,7.7
SANPANCRAZIO,44.80806,10.27245,2023-08-03T10:30:00Z,944,304.83,44,0.0,8.9
SANPANCRAZIO,44.80806,10.27245,2023-08-03T10:45:00Z,936,305.17,43,0.0,8.6
SANPANCRAZIO,44.80806,10.27245,2023-08-03T11:00:00Z,925,305.47,42,0.0,8.6
SANPANCRAZIO,44.80806,10.27245,2023-08-03T11:15:00Z,1014,305.76,41,0.0,8.0
SANPANCRAZIO,44.80806,10.27245,2023-08-03T11:30:00Z,1002,305.88,41,0.0,7.9
SANPANCRAZIO,44.80806,10.27245,2023-08-03T11:45:00Z,558,305.23,42,0.0,8.1
SANPANCRAZIO,44.80806,10.27245,2023-08-03T12:00:00Z,359,304.21,43,0.0,7.4
SANPANCRAZIO,44.80806,10.27245,2023-08-03T12:15:00Z,422,303.98,44,0.0,7.5
SANPANCRAZIO,44.80806,10.27245,2023-08-03T12:30:00Z,528,304.21,44,0.0,7.1
SANPANCRAZIO,44.80806,10.27245,2023-08-03T12:45:00Z,728,304.57,43,0.0,7.5
SANPANCRAZIO,44.80806,10.27245,2023-08-03T13:00:00Z,809,305.31,41,0.0,7.9
SANPANCRAZIO,44.80806,10.27245,2023-08-03T13:15:00Z,560,304.94,40,0.0,7.9
SANPANCRAZIO,44.80806,10.27245,2023-08-03T13:30:00Z,376,304.13,42,0.0,7.3
SANPANCRAZIO,44.80806,10.27245,2023-08-03T13:45:00Z,489,304.05,42,0.0,6.7
SANPANCRAZIO,44.80806,10.27245,2023-08-03T14:00:00Z,477,304.11,42,0.0,6.7
SANPANCRAZIO,44.80806,10.27245,2023-08-03T14:15:00Z,409,304.02,43,0.0,6.5
SANPANCRAZIO,44.80806,10.27245,2023-08-03T14:30:00Z,527,304.49,43,0.0,6.4
SANPANCRAZIO,44.80806,10.27245,2023-08-03T14:45:00Z,509,304.87,40,0.0,6.4
SANPANCRAZIO,44.80806,10.27245,2023-08-03T15:00:00Z,374,304.14,40,0.0,5.6
SANPANCRAZIO,44.80806,10.27245,2023-08-03T15:15:00Z,333,304.06,42,0.0,5.6
SANPANCRAZIO,44.80806,10.27245,2023-08-03T15:30:00Z,429,304.0,43,0.0,5.4
SANPANCRAZIO,44.80806,10.27245,2023-08-03T15:45:00Z,440,304.18,42,0.0,5.6
SANPANCRAZIO,44.80806,10.27245,2023-08-03T16:00:00Z,202,303.36,43,0.0,6.3
SANPANCRAZIO,44.80806,10.27245,2023-08-03T16:15:00Z,145,302.78,45,0.0,5.3
SANPANCRAZIO,44.80806,10.27245,2023-08-03T16:30:00Z,135,302.44,46,0.0,4.8
SANPANCRAZIO,44.80806,10.27245,2023-08-03T16:45:00Z,282,302.67,45,0.0,4.5
SANPANCRAZIO,44.80806,10.27245,2023-08-03T17:15:00Z,255,303.48,43,0.0,4.3
SANPANCRAZIO,44.80806,10.27245,2023-08-03T17:30:00Z,203,303.19,42,0.0,4.6
SANPANCRAZIO,44.80806,10.27245,2023-08-03T17:45:00Z,143,302.92,43,0.0,4.5
SANPANCRAZIO,44.80806,10.27245,2023-08-03T18:00:00Z,87,302.5,44,0.0,4.0
SANPANCRAZIO,44.80806,10.27245,2023-08-03T18:15:00Z,46,301.99,45,0.0,5.2
SANPANCRAZIO,44.80806,10.27245,2023-08-03T18:30:00Z,16,301.49,46,0.0,3.8
SANPANCRAZIO,44.80806,10.27245,2023-08-03T18:45:00Z,4,301.29,45,0.0,4.2
SANPANCRAZIO,44.80806,10.27245,2023-08-03T19:00:00Z,0,301.04,45,0.0,3.8
SANPANCRAZIO,44.80806,10.27245,2023-08-03T19:15:00Z,0,300.76,44,0.0,5.2
