station,lat,lon,date,global_radiation_flux,temperature,relative_humidity,precipitation,wind_speed
SANPANCRAZIO,44.80806,10.27245,2023-07-01T08:30:00Z,109,292.22,100,0.0,1.0
SANPANCRAZIO,44.80806,10.27245,2023-07-01T08:45:00Z,210,292.43,100,0.0,1.2
SANPANCRAZIO,44.80806,10.27245,2023-07-01T09:00:00Z,294,292.85,100,0.0,1.1
SANPANCRAZIO,44.80806,10.27245,2023-07-01T09:15:00Z,638,293.61,98,0.0,0.9
SANPANCRAZIO,44.80806,10.27245,2023-07-01T09:30:00Z,623,294.54,94,0.0,1.6
SANPANCRAZIO,44.80806,10.27245,2023-07-01T09:45:00Z,797,295.33,88,0.0,1.2
SANPANCRAZIO,44.80806,10.27245,2023-07-01T10:00:00Z,658,295.49,81,0.0,1.2
SANPANCRAZIO,44.80806,10.27245,2023-07-01T10:15:00Z,360,295.63,79,0.0,1.8
SANPANCRAZIO,44.80806,10.27245,2023-07-01T10:30:00Z,640,295.73,79,0.0,1.8
SANPANCRAZIO,44.80806,10.27245,2023-07-01T10:45:00Z,582,296.21,77,0.0,1.7
SANPANCRAZIO,44.80806,10.27245,2023-07-01T11:00:00Z,720,296.39,76,0.0,1.8
SANPANCRAZIO,44.80806,10.27245,2023-07-01T11:15:00Z,999,297.11,73,0.0,2.1
SANPANCRAZIO,44.80806,10.27245,2023-07-01T11:30:00Z,682,297.53,71,0.0,2.1
SANPANCRAZIO,44.80806,10.27245,2023-07-01T11:45:00Z,955,297.79,69,0.0,2.1
SANPANCRAZIO,44.80806,10.27245,2023-07-01T12:00:00Z,888,298.41,65,0.0,2.1
SANPANCRAZIO,44.80806,10.27245,2023-07-01T12:15:00Z,633,298.12,64,0.0,2.4
SANPANCRAZIO,44.80806,10.27245,2023-07-01T12:30:00Z,883,298.65,62,0.0,1.8
SANPANCRAZIO,44.80806,10.27245,2023-07-01T12:45:00Z,878,299.07,61,0.0,1.6
SANPANCRAZIO,44.80806,10.27245,2023-07-01T13:00:00Z,848,299.43,56,0.0,1.4
SANPANCRAZIO,44.80806,10.27245,2023-07-01T13:15:00Z,827,299.8,56,0.0,1.5
SANPANCRAZIO,44.80806,10.27245,2023-07-01T13:30:00Z,516,299.44,57,0.0,2.0
SANPANCRAZIO,44.80806,10.27245,2023-07-01T13:45:00Z,810,299.99,56,0.0,2.1
SANPANCRAZIO,44.80806,10.27245,2023-07-01T14:00:00Z,752,300.15,55,0.0,2.2
SANPANCRAZIO,44.80806,10.27245,2023-07-01T14:15:00Z,731,300.2,54,0.0,2.0
SANPANCRAZIO,44.80806,10.27245,2023-07-01T14:30:00Z,489,300.4,55,0.0,2.0
SANPANCRAZIO,44.80806,10.27245,2023-07-01T14:45:00Z,627,300.47,55,0.0,1.9
SANPANCRAZIO,44.80806,10.27245,2023-07-01T15:00:00Z,582,300.8,54,0.0,2.1
SANPANCRAZIO,44.80806,10.27245,2023-07-01T15:15:00Z,525,300.68,53,0.0,1.4
SANPANCRAZIO,44.80806,10.27245,2023-07-01T15:30:00Z,493,300.82,53,0.0,1.9
SANPANCRAZIO,44.80806,10.27245,2023-07-01T15:45:00Z,451,300.62,53,0.0,1.8
SANPANCRAZIO,44.80806,10.27245,2023-07-01T16:00:00Z,411,300.86,52,0.0,1.8
SANPANCRAZIO,44.80806,10.27245,2023-07-01T16:15:00Z,369,301.04,52,0.0,1.0
SANPANCRAZIO,44.80806,10.27245,2023-07-01T16:30:00Z,336,301.04,51,0.0,2.0
SANPANCRAZIO,44.80806,10.27245,2023-07-01T16:45:00Z,299,300.8,51,0.0,1.3
SANPANCRAZIO,44.80806,10.27245,2023-07-01T17:00:00Z,177,300.72,51,0.0,0.8
SANPANCRAZIO,44.80806,10.27245,2023-07-01T17:15:00Z,208,300.77,51,0.0,1.0
SANPANCRAZIO,44.80806,10.27245,2023-07-01T17:30:00Z,179,300.83,51,0.0,0.8
SANPANCRAZIO,44.80806,10.27245,2023-07-01T17:45:00Z,144,300.56,52,0.0,1.2
SANPANCRAZIO,44.80806,10.27245,2023-07-01T18:00:00Z,119,300.06,55,0.0,1.6
SANPANCRAZIO,44.80806,10.27245,2023-07-01T18:15:00Z,85,299.66,57,0.0,1.7
SANPANCRAZIO,44.80806,10.27245,2023-07-01T18:30:00Z,49,299.29,59,0.0,1.6
SANPANCRAZIO,44.80806,10.27245,2023-07-01T18:45:00Z,25,298.84,60,0.0,1.3
SANPANCRAZIO,44.80806,10.27245,2023-07-01T19:00:00Z,11,298.41,62,0.0,1.2
SANPANCRAZIO,44.80806,10.27245,2023-07-01T19:15:00Z,2,297.87,64,0.0,1.2
SANPANCRAZIO,44.80806,10.27245,2023-07-01T19:30:00Z,0,297.35,68,0.0,0.5
SANPANCRAZIO,44.80806,10.27245,2023-07-01T19:45:00Z,0,296.47,73,0.0,0.6
SANPANCRAZIO,44.80806,10.27245,2023-07-01T20:00:00Z,0,295.69,77,0.0,1.0
SANPANCRAZIO,44.80806,10.27245,2023-07-01T20:15:00Z,0,294.93,82,0.0,1.2
SANPANCRAZIO,44.80806,10.27245,2023-07-01T20:30:00Z,0,294.35,86,0.0,1.0
SANPANCRAZIO,44.80806,10.27245,2023-07-01T20:45:00Z,0,294.35,88,0.0,0.8
SANPANCRAZIO,44.80806,10.27245,2023-07-01T21:00:00Z,0,294.08,89,0.0,1.0
SANPANCRAZIO,44.80806,10.27245,2023-07-01T21:15:00Z,0,293.96,91,0.0,0.8
SANPANCRAZIO,44.80806,10.27245,2023-07-01T21:30:00Z,0,294.13,91,0.0,1.1
SANPANCRAZIO,44.80806,10.27245,2023-07-01T21:45:00Z,0,294.28,90,0.0,1.0
SANPANCRAZIO,44.80806,10.27245,2023-07-01T22:00:00Z,0,294.03,92,0.0,1.4
SANPANCRAZIO,44.80806,10.27245,2023-07-01T22:15:00Z,0,293.61,93,0.0,1.1
SANPANCRAZIO,44.80806,10.27245,2023-07-01T22:30:00Z,0,293.2,94,0.0,0.9
SANPANCRAZIO,44.80806,10.27245,2023-07-01T22:45:00Z,0,292.97,95,0.0,1.1
SANPANCRAZIO,44.80806,10.27245,2023-07-01T23:00:00Z,0,292.93,94,0.0,1.4
SANPANCRAZIO,44.80806,10.27245,2023-07-01T23:15:00Z,0,293.05,94,0.0,2.1
SANPANCRAZIO,44.80806,10.27245,2023-07-01T23:30:00Z,0,293.22,93,0.0,1.7
SANPANCRAZIO,44.80806,10.27245,2023-07-01T23:45:00Z,0,293.09,92,0.0,2.2
SANPANCRAZIO,44.80806,10.27245,2023-07-02T00:00:00Z,0,293.26,93,0.0,2.5
SANPANCRAZIO,44.80806,10.27245,2023-07-02T00:15:00Z,0,293.38,91,0.0,2.0
SANPANCRAZIO,44.80806,10.27245,2023-07-02T00:30:00Z,0,293.27,90,0.0,1.9
SANPANCRAZIO,44.80806,10.27245,2023-07-02T00:45:00Z,0,293.21,90,0.0,1.6
SANPANCRAZIO,44.80806,10.27245,2023-07-02T01:00:00Z,0,293.12,89,0.0,2.1
SANPANCRAZIO,44.80806,10.27245,2023-07-02T01:15:00Z,0,292.98,89,0.0,1.6
SANPANCRAZIO,44.80806,10.27245,2023-07-02T01:30:00Z,0,292.76,90,0.0,2.2
SANPANCRAZIO,44.80806,10.27245,2023-07-02T01:45:00Z,0,292.71,92,0.0,2.5
SANPANCRAZIO,44.80806,10.27245,2023-07-02T02:00:00Z,0,292.88,90,0.0,1.2
SANPANCRAZIO,44.80806,10.27245,2023-07-02T02:15:00Z,0,292.83,89,0.0,1.3
SANPANCRAZIO,44.80806,10.27245,2023-07-02T02:30:00Z,0,292.7,89,0.0,1.2
SANPANCRAZIO,44.80806,10.27245,2023-07-02T02:45:00Z,0,292.58,89,0.0,1.6
SANPANCRAZIO,44.80806,10.27245,2023-07-02T03:00:00Z,0,292.26,90,0.0,1.2
SANPANCRAZIO,44.80806,10.27245,2023-07-02T03:15:00Z,0,292.05,91,0.0,1.5
SANPANCRAZIO,44.80806,10.27245,2023-07-02T03:30:00Z,0,291.9,92,0.0,1.8
SANPANCRAZIO,44.80806,10.27245,2023-07-02T03:45:00Z,2,291.67,93,0.0,2.2
SANPANCRAZIO,44.80806,10.27245,2023-07-02T04:00:00Z,12,291.71,94,0.0,2.0
SANPANCRAZIO,44.80806,10.27245,2023-07-02T04:15:00Z,39,291.88,93,0.0,1.9
SANPANCRAZIO,44.80806,10.27245,2023-07-02T04:30:00Z,72,292.19,91,0.0,1.9
SANPANCRAZIO,44.80806,10.27245,2023-07-02T04:45:00Z,110,292.62,90,0.0,1.8
SANPANCRAZIO,44.80806,10.27245,2023-07-02T05:00:00Z,150,293.04,87,0.0,1.8
SANPANCRAZIO,44.80806,10.27245,2023-07-02T05:15:00Z,195,293.47,84,0.0,2.0
SANPANCRAZIO,44.80806,10.27245,2023-07-02T05:30:00Z,238,293.94,82,0.0,2.2
SANPANCRAZIO,44.80806,10.27245,2023-07-02T05:45:00Z,284,294.36,79,0.0,1.9
SANPANCRAZIO,44.80806,10.27245,2023-07-02T06:00:00Z,330,294.95,77,0.0,1.9
SANPANCRAZIO,44.80806,10.27245,2023-07-02T06:15:00Z,374,295.57,75,0.0,1.6
SANPANCRAZIO,44.80806,10.27245,2023-07-02T06:30:00Z,418,296.36,72,0.0,1.5
SANPANCRAZIO,44.80806,10.27245,2023-07-02T06:45:00Z,460,296.66,68,0.0,0.9
SANPANCRAZIO,44.80806,10.27245,2023-07-02T07:00:00Z,505,297.31,64,0.0,0.6
SANPANCRAZIO,44.80806,10.27245,2023-07-02T07:15:00Z,539,298.11,64,0.0,0.8
SANPANCRAZIO,44.80806,10.27245,2023-07-02T07:30:00Z,575,298.32,62,0.0,1.1
SANPANCRAZIO,44.80806,10.27245,2023-07-02T07:45:00Z,611,298.56,61,0.0,1.0
SANPANCRAZIO,44.80806,10.27245,2023-07-02T08:00:00Z,643,298.71,60,0.0,1.3
SANPANCRAZIO,44.80806,10.27245,2023-07-02T08:15:00Z,674,298.93,61,0.0,1.2
SANPANCRAZIO,44.80806,10.27245,2023-07-02T08:30:00Z,705,299.28,61,0.0,1.3
SANPANCRAZIO,44.80806,10.27245,2023-07-02T08:45:00Z,739,299.51,60,0.0,1.2
SANPANCRAZIO,44.80806,10.27245,2023-07-02T09:00:00Z,765,299.78,60,0.0,1.4
SANPANCRAZIO,44.80806,10.27245,2023-07-02T09:15:00Z,789,299.95,60,0.0,1.4
SANPANCRAZIO,44.80806,10.27245,2023-07-02T09:30:00Z,816,300.47,58,0.0,1.6
SANPANCRAZIO,44.80806,10.27245,2023-07-02T09:45:00Z,830,300.86,57,0.0,1.7
SANPANCRAZIO,44.80806,10.27245,2023-07-02T10:00:00Z,852,301.01,57,0.0,1.7
SANPANCRAZIO,44.80806,10.27245,2023-07-02T10:15:00Z,859,301.38,56,0.0,2.2
SANPANCRAZIO,44.80806,10.27245,2023-07-02T10:30:00Z,785,301.66,54,0.0,1.7
SANPANCRAZIO,44.80806,10.27245,2023-07-02T10:45:00Z,892,302.13,53,0.0,1.9
SANPANCRAZIO,44.80806,10.27245,2023-07-02T11:00:00Z,904,302.4,52,0.0,1.8
SANPANCRAZIO,44.80806,10.27245,2023-07-02T11:15:00Z,621,302.26,51,0.0,1.9
SANPANCRAZIO,44.80806,10.27245,2023-07-02T11:30:00Z,903,302.25,51,0.0,1.8
SANPANCRAZIO,44.80806,10.27245,2023-07-02T11:45:00Z,894,302.59,49,0.0,2.2
SANPANCRAZIO,44.80806,10.27245,2023-07-02T12:00:00Z,892,303.41,48,0.0,1.7
SANPANCRAZIO,44.80806,10.27245,2023-07-02T12:15:00Z,901,303.63,46,0.0,1.3
SANPANCRAZIO,44.80806,10.27245,2023-07-02T12:30:00Z,855,304.0,45,0.0,1.0
SANPANCRAZIO,44.80806,10.27245,2023-07-02T12:45:00Z,879,304.04,45,0.0,2.0
SANPANCRAZIO,44.80806,10.27245,2023-07-02T13:00:00Z,830,304.09,45,0.0,1.4
SANPANCRAZIO,44.80806,10.27245,2023-07-02T13:15:00Z,819,304.03,44,0.0,1.8
SANPANCRAZIO,44.80806,10.27245,2023-07-02T13:30:00Z,808,304.13,44,0.0,1.4
SANPANCRAZIO,44.80806,10.27245,2023-07-02T13:45:00Z,755,304.57,43,0.0,2.2
SANPANCRAZIO,44.80806,10.27245,2023-07-02T14:00:00Z,737,304.68,42,0.0,1.9
SANPANCRAZIO,44.80806,10.27245,2023-07-02T14:15:00Z,681,305.19,42,0.0,1.6
SANPANCRAZIO,44.80806,10.27245,2023-07-02T14:30:00Z,525,304.76,41,0.0,2.7
SANPANCRAZIO,44.80806,10.27245,2023-07-02T14:45:00Z,639,305.03,41,0.0,2.2
SANPANCRAZIO,44.80806,10.27245,2023-07-02T15:00:00Z,584,305.18,43,0.0,2.2
SANPANCRAZIO,44.80806,10.27245,2023-07-02T15:15:00Z,330,304.39,43,0.0,1.9
SANPANCRAZIO,44.80806,10.27245,2023-07-02T15:30:00Z,312,304.26,45,0.0,2.4
SANPANCRAZIO,44.80806,10.27245,2023-07-02T15:45:00Z,438,304.32,44,0.0,2.3
SANPANCRAZIO,44.80806,10.27245,2023-07-02T16:00:00Z,344,304.23,44,0.0,1.9
SANPANCRAZIO,44.80806,10.27245,2023-07-02T16:15:00Z,254,304.53,45,0.0,2.0
SANPANCRAZIO,44.80806,10.27245,2023-07-02T16:30:00Z,203,303.98,46,0.0,1.9
SANPANCRAZIO,44.80806,10.27245,2023-07-02T16:45:00Z,306,304.21,45,0.0,1.9
SANPANCRAZIO,44.80806,10.27245,2023-07-02T17:00:00Z,322,304.36,45,0.0,2.0
SANPANCRAZIO,44.80806,10.27245,2023-07-02T17:15:00Z,208,304.29,45,0.0,1.9
SANPANCRAZIO,44.80806,10.27245,2023-07-02T17:30:00Z,109,303.64,47,0.0,1.6
SANPANCRAZIO,44.80806,10.27245,2023-07-02T17:45:00Z,163,303.5,49,0.0,2.1
SANPANCRAZIO,44.80806,10.27245,2023-07-02T18:00:00Z,141,303.6,50,0.0,2.2
SANPANCRAZIO,44.80806,10.27245,2023-07-02T18:15:00Z,81,302.88,52,0.0,2.4
SANPANCRAZIO,44.80806,10.27245,2023-07-02T18:30:00Z,33,301.89,53,0.0,3.2
SANPANCRAZIO,44.80806,10.27245,2023-07-02T18:45:00Z,16,301.1,55,0.0,3.5
SANPANCRAZIO,44.80806,10.27245,2023-07-02T19:15:00Z,1,300.09,59,0.0,3.4
SANPANCRAZIO,44.80806,10.27245,2023-07-02T19:30:00Z,0,299.83,59,0.0,3.6
SANPANCRAZIO,44.80806,10.27245,2023-07-02T19:45:00Z,0,299.4,61,0.0,3.6
SANPANCRAZIO,44.80806,10.27245,2023-07-02T20:00:00Z,0,299.2,62,0.0,4.5
SANPANCRAZIO,44.80806,10.27245,2023-07-02T20:15:00Z,0,299.1,62,0.0,4.9
SANPANCRAZIO,44.80806,10.27245,2023-07-02T20:30:00Z,0,298.88,62,0.0,4.8
SANPANCRAZIO,44.80806,10.27245,2023-07-02T20:45:00Z,0,298.61,63,0.0,5.0
SANPANCRAZIO,44.80806,10.27245,2023-07-02T21:00:00Z,0,298.42,63,0.0,4.7
SANPANCRAZIO,44.80806,10.27245,2023-07-02T21:15:00Z,0,298.24,64,0.0,4.5
SANPANCRAZIO,44.80806,10.27245,2023-07-02T21:30:00Z,0,298.15,64,0.0,4.5
SANPANCRAZIO,44.80806,10.27245,2023-07-02T21:45:00Z,0,298.1,64,0.0,4.4
SANPANCRAZIO,44.80806,10.27245,2023-07-02T22:00:00Z,0,297.87,64,0.0,3.6
SANPANCRAZIO,44.80806,10.27245,2023-07-02T22:15:00Z,0,297.64,65,0.0,3.5
SANPANCRAZIO,44.80806,10.27245,2023-07-02T22:30:00Z,0,297.57,64,0.0,3.6
SANPANCRAZIO,44.80806,10.27245,2023-07-02T22:45:00Z,0,297.69,62,0.0,4.1
SANPANCRAZIO,44.80806,10.27245,2023-07-02T23:00:00Z,0,297.43,63,0.0,3.4
SANPANCRAZIO,44.80806,10.27245,2023-07-02T23:15:00Z,0,297.17,63,0.0,3.0
SANPANCRAZIO,44.80806,10.27245,2023-07-02T23:30:00Z,0,296.96,64,0.0,2.9
SANPANCRAZIO,44.80806,10.27245,2023-07-03T00:00:00Z,0,296.72,64,0.0,2.4
SANPANCRAZIO,44.80806,10.27245,2023-07-03T00:15:00Z,0,296.49,64,0.0,1.9
SANPANCRAZIO,44.80806,10.27245,2023-07-03T00:30:00Z,0,295.82,66,0.0,1.7
SANPANCRAZIO,44.80806,10.27245,2023-07-03T00:45:00Z,0,295.51,68,0.0,1.3
SANPANCRAZIO,44.80806,10.27245,2023-07-03T01:00:00Z,0,294.91,71,0.0,1.5
SANPANCRAZIO,44.80806,10.27245,2023-07-03T01:15:00Z,0,294.27,77,0.0,1.9
SANPANCRAZIO,44.80806,10.27245,2023-07-03T01:30:00Z,0,294.05,80,0.0,1.8
SANPANCRAZIO,44.80806,10.27245,2023-07-03T01:45:00Z,0,294.35,79,0.0,2.2
SANPANCRAZIO,44.80806,10.27245,2023-07-03T02:00:00Z,0,294.57,77,0.0,1.7
SANPANCRAZIO,44.80806,10.27245,2023-07-03T02:15:00Z,0,294.52,77,0.0,1.8
SANPANCRAZIO,44.80806,10.27245,2023-07-03T02:30:00Z,0,294.26,77,0.0,2.4
SANPANCRAZIO,44.80806,10.27245,2023-07-03T02:45:00Z,0,294.13,78,0.0,2.2
SANPANCRAZIO,44.80806,10.27245,2023-07-03T03:00:00Z,0,293.86,79,0.0,2.3
SANPANCRAZIO,44.80806,10.27245,2023-07-03T03:15:00Z,0,293.61,80,0.0,1.4
SANPANCRAZIO,44.80806,10.27245,2023-07-03T03:30:00Z,0,293.36,81,0.0,1.5
SANPANCRAZIO,44.80806,10.27245,2023-07-03T03:45:00Z,1,293.12,82,0.0,1.5
SANPANCRAZIO,44.80806,10.27245,2023-07-03T04:00:00Z,6,292.93,82,0.0,1.4
SANPANCRAZIO,44.80806,10.27245,2023-07-03T04:15:00Z,16,292.84,83,0.0,1.6
SANPANCRAZIO,44.80806,10.27245,2023-07-03T04:30:00Z,42,292.86,83,0.0,1.8
SANPANCRAZIO,44.80806,10.27245,2023-07-03T04:45:00Z,70,293.05,83,0.0,1.7
SANPANCRAZIO,44.80806,10.27245,2023-07-03T05:00:00Z,109,293.37,81,0.0,1.9
SANPANCRAZIO,44.80806,10.27245,2023-07-03T05:15:00Z,182,293.99,79,0.0,2.4
SANPANCRAZIO,44.80806,10.27245,2023-07-03T05:30:00Z,224,294.59,77,0.0,2.6
SANPANCRAZIO,44.80806,10.27245,2023-07-03T05:45:00Z,271,295.14,75,0.0,2.8
SANPANCRAZIO,44.80806,10.27245,2023-07-03T06:00:00Z,323,295.78,73,0.0,2.4
SANPANCRAZIO,44.80806,10.27245,2023-07-03T06:15:00Z,369,296.45,70,0.0,1.7
SANPANCRAZIO,44.80806,10.27245,2023-07-03T06:30:00Z,408,296.91,69,0.0,1.6
SANPANCRAZIO,44.80806,10.27245,2023-07-03T06:45:00Z,443,297.59,69,0.0,1.3
SANPANCRAZIO,44.80806,10.27245,2023-07-03T07:00:00Z,492,298.17,66,0.0,2.1
SANPANCRAZIO,44.80806,10.27245,2023-07-03T07:15:00Z,533,298.58,66,0.0,2.2
SANPANCRAZIO,44.80806,10.27245,2023-07-03T07:30:00Z,571,298.73,67,0.0,2.3
SANPANCRAZIO,44.80806,10.27245,2023-07-03T07:45:00Z,607,299.17,67,0.0,2.1
SANPANCRAZIO,44.80806,10.27245,2023-07-03T08:00:00Z,640,299.45,67,0.0,2.6
SANPANCRAZIO,44.80806,10.27245,2023-07-03T08:15:00Z,673,299.66,66,0.0,2.5
SANPANCRAZIO,44.80806,10.27245,2023-07-03T08:30:00Z,707,299.88,65,0.0,2.2
SANPANCRAZIO,44.80806,10.27245,2023-07-03T08:45:00Z,736,300.27,64,0.0,2.2
SANPANCRAZIO,44.80806,10.27245,2023-07-03T09:00:00Z,760,300.61,64,0.0,2.6
SANPANCRAZIO,44.80806,10.27245,2023-07-03T09:15:00Z,791,300.98,61,0.0,2.3
SANPANCRAZIO,44.80806,10.27245,2023-07-03T09:30:00Z,820,301.38,61,0.0,2.1
SANPANCRAZIO,44.80806,10.27245,2023-07-03T09:45:00Z,481,301.43,59,0.0,2.4
SANPANCRAZIO,44.80806,10.27245,2023-07-03T10:00:00Z,830,301.55,58,0.0,1.7
SANPANCRAZIO,44.80806,10.27245,2023-07-03T10:15:00Z,939,302.81,55,0.0,2.0
SANPANCRAZIO,44.80806,10.27245,2023-07-03T10:30:00Z,895,302.66,54,0.0,2.3
SANPANCRAZIO,44.80806,10.27245,2023-07-03T10:45:00Z,331,302.0,54,0.0,1.8
SANPANCRAZIO,44.80806,10.27245,2023-07-03T11:00:00Z,628,302.15,55,0.0,2.2
SANPANCRAZIO,44.80806,10.27245,2023-07-03T11:15:00Z,488,302.32,55,0.0,2.8
SANPANCRAZIO,44.80806,10.27245,2023-07-03T11:30:00Z,414,301.88,57,0.0,2.9
SANPANCRAZIO,44.80806,10.27245,2023-07-03T11:45:00Z,880,302.38,57,0.0,2.2
SANPANCRAZIO,44.80806,10.27245,2023-07-03T12:00:00Z,941,303.08,54,0.0,1.8
SANPANCRAZIO,44.80806,10.27245,2023-07-03T12:15:00Z,685,303.25,53,0.0,2.0
SANPANCRAZIO,44.80806,10.27245,2023-07-03T12:30:00Z,628,303.01,53,0.0,2.1
SANPANCRAZIO,44.80806,10.27245,2023-07-03T12:45:00Z,455,302.91,53,0.0,1.8
SANPANCRAZIO,44.80806,10.27245,2023-07-03T13:00:00Z,875,303.81,51,0.0,1.2
SANPANCRAZIO,44.80806,10.27245,2023-07-03T13:15:00Z,240,303.36,50,0.0,1.6
SANPANCRAZIO,44.80806,10.27245,2023-07-03T13:30:00Z,594,303.43,52,0.0,1.5
SANPANCRAZIO,44.80806,10.27245,2023-07-03T13:45:00Z,444,303.69,50,0.0,1.2
SANPANCRAZIO,44.80806,10.27245,2023-07-03T14:00:00Z,248,303.52,50,0.0,2.0
SANPANCRAZIO,44.80806,10.27245,2023-07-03T14:15:00Z,249,303.18,51,0.0,1.4
SANPANCRAZIO,44.80806,10.27245,2023-07-03T14:30:00Z,647,303.7,50,0.0,1.5
SANPANCRAZIO,44.80806,10.27245,2023-07-03T14:45:00Z,703,304.29,49,0.0,2.7
SANPANCRAZIO,44.80806,10.27245,2023-07-03T15:00:00Z,281,304.01,49,0.0,2.3
SANPANCRAZIO,44.80806,10.27245,2023-07-03T15:15:00Z,381,303.66,51,0.0,2.7
SANPANCRAZIO,44.80806,10.27245,2023-07-03T15:30:00Z,279,303.61,51,0.0,1.7
SANPANCRAZIO,44.80806,10.27245,2023-07-03T15:45:00Z,298,304.13,49,0.0,1.4
SANPANCRAZIO,44.80806,10.27245,2023-07-03T16:00:00Z,447,304.49,48,0.0,1.9
SANPANCRAZIO,44.80806,10.27245,2023-07-03T16:15:00Z,116,300.66,59,0.0,6.1
SANPANCRAZIO,44.80806,10.27245,2023-07-03T16:30:00Z,172,298.99,65,0.0,4.0
SANPANCRAZIO,44.80806,10.27245,2023-07-03T16:45:00Z,142,299.43,63,0.0,2.9
SANPANCRAZIO,44.80806,10.27245,2023-07-03T17:00:00Z,131,299.07,60,0.0,3.5
SANPANCRAZIO,44.80806,10.27245,2023-07-03T17:15:00Z,114,298.19,62,0.0,2.8
SANPANCRAZIO,44.80806,10.27245,2023-07-03T17:30:00Z,93,298.25,62,0.0,1.8
SANPANCRAZIO,44.80806,10.27245,2023-07-03T17:45:00Z,79,298.48,58,0.0,3.6
SANPANCRAZIO,44.80806,10.27245,2023-07-03T18:00:00Z,79,297.83,64,0.0,3.6
SANPANCRAZIO,44.80806,10.27245,2023-07-03T18:15:00Z,47,297.02,67,0.0,3.9
SANPANCRAZIO,44.80806,10.27245,2023-07-03T18:30:00Z,44,296.8,67,0.0,3.9
SANPANCRAZIO,44.80806,10.27245,2023-07-03T18:45:00Z,27,296.78,68,0.0,3.9
SANPANCRAZIO,44.80806,10.27245,2023-07-03T19:00:00Z,7,296.78,69,0.0,3.1
